location,lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
55.54,13.04,2928.66,1280.7,348.39,0.44
55.54,13.09,2893.26,1265.36,334.06,0.44
55.54,13.13,2875.92,1258.02,328.67,0.44
55.54,13.17,2871.35,1256.08,330.06,0.44
55.54,13.21,2867.52,1254.33,333.91,0.44
55.54,13.25,2865.33,1253.48,331.9,0.44
55.54,13.29,2862.18,1252.59,336.91,0.44
55.54,13.34,2878.72,1259.6,343.43,0.44
55.54,13.38,2887.71,1263.66,335.5,0.44
55.54,13.42,2909.38,1273.05,336.3,0.44
55.54,13.46,2930.49,1282.12,339.03,0.44
55.54,13.5,2981.05,1303.64,348.78,0.44
55.54,13.54,3022.08,1320.97,355.53,0.44
55.54,13.59,3065.59,1339.33,365.3,0.44
55.54,13.63,3067.03,1340.46,363.94,0.44
55.54,13.67,3066.72,1341.02,364.14,0.44
55.54,13.71,3098.42,1355.43,373.82,0.44
55.54,13.75,3142.71,1374.62,386.18,0.44
55.54,13.79,3170.62,1386.05,399.62,0.44
55.54,13.84,3191.83,1395.24,418.81,0.44
55.54,13.88,3206.78,1401.81,423.73,0.44
55.54,13.92,3228.8,1411.48,431.97,0.44
55.54,13.96,3266.74,1427.91,447.15,0.44
55.54,14.0,3312.08,1447.32,456.89,0.44
55.54,14.04,3321.98,1451.36,461.95,0.44
55.54,14.09,3327.38,1453.58,460.23,0.44
55.54,14.13,3346.97,1462.16,459.78,0.44
55.54,14.17,3375.48,1474.75,464.1,0.44
55.56,12.88,2926.98,1283.85,377.29,0.44
55.56,12.92,2945.9,1290.57,375.43,0.44
55.56,12.96,2954.73,1293.15,372.43,0.44
55.56,13.0,2939.43,1286.19,362.13,0.44
55.56,13.04,2920.91,1277.9,348.58,0.44
55.56,13.09,2896.76,1267.02,335.1,0.44
55.56,13.13,2878.47,1259.18,329.17,0.44
55.56,13.17,2865.33,1253.7,329.72,0.44
55.56,13.21,2855.26,1249.3,332.66,0.44
55.56,13.25,2854.67,1249.03,334.32,0.44
55.56,13.29,2848.89,1246.86,338.15,0.44
55.56,13.34,2864.17,1253.58,340.06,0.44
55.56,13.38,2875.14,1258.41,335.22,0.44
55.56,13.42,2895.96,1267.41,334.68,0.44
55.56,13.46,2922.29,1278.35,339.22,0.44
55.56,13.5,2975.56,1300.65,348.38,0.44
55.56,13.54,3016.22,1317.65,358.2,0.44
55.56,13.59,3053.17,1333.78,366.38,0.44
55.56,13.63,3055.53,1335.78,364.57,0.44
55.56,13.67,3057.81,1337.63,364.16,0.44
55.56,13.71,3085.98,1350.46,370.33,0.44
55.56,13.75,3125.3,1367.15,380.97,0.44
55.56,13.79,3153.2,1378.33,396.94,0.44
55.56,13.84,3172.03,1386.33,416.59,0.44
55.56,13.88,3182.01,1390.74,419.75,0.44
55.56,13.92,3203.32,1400.17,426.81,0.44
55.56,13.96,3244.33,1418.02,441.43,0.44
55.56,14.0,3290.92,1437.77,452.78,0.44
55.56,14.04,3302.96,1442.69,457.27,0.44
55.56,14.09,3306.83,1444.18,454.54,0.44
55.56,14.13,3321.12,1450.59,452.72,0.44
55.56,14.17,3349.4,1463.08,456.36,0.44
55.56,14.21,3369.95,1472.17,461.64,0.44
55.59,12.88,2936.6,1287.59,387.96,0.44
55.59,12.92,2943.29,1289.27,382.68,0.44
55.59,12.96,2945.4,1289.4,375.01,0.44
55.59,13.0,2929.07,1282.22,364.03,0.44
55.59,13.04,2913.61,1275.48,352.12,0.44
55.59,13.09,2897.43,1268.03,338.74,0.44
55.59,13.13,2872.17,1256.75,332.73,0.44
55.59,13.17,2847.72,1246.38,333.12,0.44
55.59,13.21,2831.91,1239.69,331.62,0.44
55.59,13.25,2835.75,1241.14,333.19,0.44
55.59,13.29,2827.34,1237.76,338.82,0.44
55.59,13.34,2846.83,1246.38,338.51,0.44
55.59,13.38,2856.87,1250.83,337.68,0.44
55.59,13.42,2881.41,1261.03,340.67,0.44
55.59,13.46,2908.53,1271.99,342.5,0.44
55.59,13.5,2959.54,1293.51,353.75,0.44
55.59,13.54,2993.51,1308.14,361.72,0.44
55.59,13.59,3027.99,1323.9,365.49,0.44
55.59,13.63,3040.25,1329.95,364.58,0.44
55.59,13.67,3055.2,1336.77,365.12,0.44
55.59,13.71,3072.4,1344.33,365.54,0.44
55.59,13.75,3091.84,1352.3,370.46,0.44
55.59,13.79,3116.06,1362.09,385.0,0.44
55.59,13.84,3139.56,1371.95,406.44,0.44
55.59,13.88,3148.88,1376.03,413.97,0.44
55.59,13.92,3165.33,1383.33,417.82,0.44
55.59,13.96,3195.12,1396.33,426.98,0.44
55.59,14.0,3241.83,1416.24,442.3,0.44
55.59,14.04,3253.35,1420.77,444.25,0.44
55.59,14.09,3261.33,1423.88,442.04,0.44
55.59,14.13,3279.35,1431.87,445.13,0.44
55.59,14.17,3299.36,1440.71,449.07,0.44
55.59,14.21,3332.12,1455.12,456.85,0.44
55.61,12.88,2920.97,1280.33,387.29,0.44
55.61,12.92,2889.08,1264.98,378.93,0.44
55.61,12.96,2917.71,1277.17,376.72,0.44
55.61,13.0,2934.11,1284.74,370.06,0.44
55.61,13.04,2915.91,1276.78,356.7,0.44
55.61,13.09,2891.28,1265.58,342.88,0.44
55.61,13.13,2860.99,1252.17,338.08,0.44
55.61,13.17,2832.06,1239.76,337.16,0.44
55.61,13.21,2817.94,1233.75,333.62,0.44
55.61,13.25,2832.51,1240.04,335.8,0.44
55.61,13.29,2829.56,1238.89,342.72,0.44
55.61,13.34,2849.84,1247.66,341.35,0.44
55.61,13.38,2860.61,1252.36,341.53,0.44
55.61,13.42,2885.91,1262.7,346.07,0.44
55.61,13.46,2906.4,1271.01,346.1,0.44
55.61,13.5,2942.66,1286.63,353.53,0.44
55.61,13.54,2968.48,1298.12,356.33,0.44
55.61,13.59,3008.83,1316.27,361.34,0.44
55.61,13.63,3031.28,1326.42,363.87,0.44
55.61,13.67,3050.62,1334.88,363.93,0.44
55.61,13.71,3063.72,1340.31,363.73,0.44
55.61,13.75,3076.64,1345.35,367.74,0.44
55.61,13.79,3096.67,1353.51,378.18,0.44
55.61,13.84,3120.61,1363.66,398.61,0.44
55.61,13.88,3131.1,1368.23,410.36,0.44
55.61,13.92,3142.41,1373.14,413.11,0.44
55.61,13.96,3165.3,1382.98,419.72,0.44
55.61,14.0,3208.52,1401.33,437.12,0.44
55.61,14.04,3220.9,1406.26,439.2,0.44
55.61,14.09,3231.08,1410.27,438.62,0.44
55.61,14.13,3254.82,1420.77,441.35,0.44
55.61,14.17,3273.6,1429.19,444.81,0.44
55.61,14.21,3305.94,1443.52,450.38,0.44
55.63,12.88,2938.42,1287.66,399.07,0.44
55.63,12.92,2900.05,1270.45,388.57,0.44
55.63,12.96,2889.94,1265.7,378.22,0.44
55.63,13.0,2903.27,1271.53,370.75,0.44
55.63,13.04,2908.99,1273.93,362.04,0.44
55.63,13.09,2879.31,1260.48,348.24,0.44
55.63,13.13,2844.3,1245.05,342.51,0.44
55.63,13.17,2819.39,1234.34,341.11,0.44
55.63,13.21,2814.12,1232.2,339.32,0.44
55.63,13.25,2839.06,1243.14,343.62,0.44
55.63,13.29,2845.58,1245.93,350.94,0.44
55.63,13.34,2863.82,1253.52,348.7,0.44
55.63,13.38,2872.89,1257.34,348.39,0.44
55.63,13.42,2894.66,1266.27,350.72,0.44
55.63,13.46,2908.3,1272.02,349.93,0.44
55.63,13.5,2927.55,1280.78,351.46,0.44
55.63,13.54,2945.48,1289.03,350.1,0.44
55.63,13.59,2990.97,1308.97,354.87,0.44
55.63,13.63,3022.35,1322.73,361.52,0.44
55.63,13.67,3041.28,1330.89,361.88,0.44
55.63,13.71,3052.38,1335.4,362.42,0.44
55.63,13.75,3064.09,1339.92,366.83,0.44
55.63,13.79,3079.9,1346.22,374.16,0.44
55.63,13.84,3099.19,1354.47,392.32,0.44
55.63,13.88,3111.32,1359.62,408.06,0.44
55.63,13.92,3121.88,1363.98,412.91,0.44
55.63,13.96,3140.45,1371.65,416.32,0.44
55.63,14.0,3178.22,1387.62,431.33,0.44
55.63,14.04,3187.75,1391.43,433.78,0.44
55.63,14.09,3206.1,1398.93,434.68,0.44
55.63,14.13,3228.31,1408.67,437.36,0.44
55.63,14.17,3254.77,1420.56,444.13,0.44
55.63,14.21,3286.39,1434.85,448.37,0.44
55.63,14.25,3345.65,1461.95,465.76,0.44
55.65,12.88,2953.12,1293.94,404.84,0.44
55.65,12.92,2914.69,1277.34,393.27,0.44
55.65,12.96,2882.54,1263.15,379.93,0.44
55.65,13.0,2874.62,1259.51,370.47,0.44
55.65,13.04,2890.19,1265.96,364.72,0.44
55.65,13.09,2868.43,1255.88,352.72,0.44
55.65,13.13,2831.65,1239.71,344.82,0.44
55.65,13.17,2817.42,1233.55,343.94,0.44
55.65,13.21,2823.56,1236.33,346.52,0.44
55.65,13.25,2854.15,1249.77,353.73,0.44
55.65,13.29,2868.32,1255.74,360.62,0.44
